Restaurant Name,City,Address,Longitude,Latitude,Rating text
Game n Grillz,Gurgaon,"Near ITM University, Sector 23-A, Sector 23, Gurgaon",77.051885,28.5046578,Good
Hamoni Red: Play Cafe,Gurgaon,"CK Farm, Carterpuri Village, Sector 23A, Gurgaon, Sector 23, Gurgaon",77.0537818,28.500642,Good
Firangi Bake,Gurgaon,"SCO 48, Sec 23 A, Sector 23, Gurgaon",77.054079,28.5042056,Not rated
Indochi,Gurgaon,"Near ITM University, Sector 23-A, Near Sector 23, Gurgaon",77.0516126,28.5048386,Not rated
Kettle & Kegs,Gurgaon,"Sector 23, Gurgaon",77.0540696,28.5042347,Not rated
The Food Garage,Gurgaon,"Shop 65, Near Petrol Pump, Huda Shopping Market, Sector 23A, Sector 23, Gurgaon",77.0545497,28.5041169,Not rated
Machan,Gurgaon,"Near Leisure Valley Park, Sector 29, Gurgaon",77.0644064,28.4664277,Average
Mainland China,Gurgaon,"SCO 26, Opposite Reliance Mart, Main Market, Sector 29, Gurgaon",77.0623603,28.4686372,Average
Pind Balluchi,Gurgaon,"Vatika Grand, Near Leisure Valley, Sector 29, Gurgaon",77.0644064,28.4680413,Average
Sagar Ratna,Gurgaon,"SCO 33-34, 1st Floor, Main Market, Sector 29, Gurgaon",77.0629673,28.4681718,Average
Sasuraal,Gurgaon,"SCO 26, Ground Floor, Main Market, Sector 29, Gurgaon",77.0624277,28.4686577,Average
feel ALIVE,Gurgaon,"SCO 53, 2nd Floor, Main Market, Sector 29, Gurgaon",77.0641366,28.4679257,Excellent
Matchbox,Gurgaon,"30, Ground Floor, Sector 29, Gurgaon",77.0626075,28.4682268,Excellent
Prankster,Gurgaon,"Site 8-10, Sector 29, Gurgaon",77.0633573,28.4691662,Excellent
21 Gun Salute,Gurgaon,"SCO 35-36, 1st Foor, Main Market, Sector 29, Gurgaon",77.0631472,28.4681891,Good
Backyard Underground,Gurgaon,"SCO 35-36, Leisure Valley Market, Sector 29, Gurgaon",77.063143,28.468337,Good
Bikanervala,Gurgaon,"Plot 3-5, Near Leisure Valley Park, Sector 29, Gurgaon",77.0635969,28.4686806,Good
Chin Chin,Gurgaon,"SCO 33, Ground Floor, Main Market, Sector 29, Gurgaon",77.0626975,28.4682354,Good
Domino's Pizza,Gurgaon,"SCO 35, Ground Floor, Main Market, Sector 29, Gurgaon",77.0632194,28.4682247,Good
Eggjactly,Gurgaon,"Location Varies, Sector 29, Gurgaon",77.0678878,28.4685801,Good
Gola Sizzlers,Gurgaon,"SCO 39, Main Market, Sector 29, Gurgaon",77.063417,28.4683943,Good
Hunter Valley,Gurgaon,"SCO 61, Main Market, Sector 29, Gurgaon",77.0638106,28.4673849,Good
Jungle Jamboree,Gurgaon,"2nd Floor, SCO 61, Sector 29, Gurgaon",77.0640466,28.4673792,Good
McDonald's,Gurgaon,"SCO 36, Main Market, Sector 29, Gurgaon",77.0632371,28.4682874,Good
My Bar Headquarters By Dockyard,Gurgaon,"SCO 53, Sector 29, Gurgaon",77.0644064,28.4679517,Good
Punjabi by Nature,Gurgaon,"SCO 19, 1st Floor, Main Market, Sector 29, Gurgaon",77.0624277,28.4691956,Good
Sandys Cocktails & Kitchen,Gurgaon,"SCO 388, Near IFFCO Metro Station, Sector 29, Gurgaon",77.0712417,28.472016,Good
Sense Of Spirits,Gurgaon,"SCO 11-12, 1st Floor, Main Market, Sector 29, Gurgaon",77.0633627,28.4695542,Good
Starbucks,Gurgaon,"SCO 39, Ground Floor, Main Market, Sector 29, Gurgaon",77.0632371,28.468377,Good
Swagath,Gurgaon,"SCO 16-17, Main Market, Sector 29, Gurgaon",77.0628774,28.4696871,Good
The Old School Brew House,Gurgaon,"SCO 56, 4th Floor, Sector 29, Gurgaon",77.0641949,28.467777,Good
Barcelos,Gurgaon,"SCO 22, Main Market, Sector 29, Gurgaon",77.0624025,28.4691552,Very Good
Boombox Brewstreet,Gurgaon,"SCO 53, 1st Floor, Main Market, Sector 29, Gurgaon",77.0642265,28.4679344,Very Good
BRONX Bar Exchange,Gurgaon,"SCO 38, Main Market, Sector 29, Gurgaon",77.063417,28.4681254,Very Good
Djinggs,Gurgaon,"SCO 53, 3rd Floor, Sector 29, Gurgaon",77.0642265,28.4679344,Very Good
Downtown - Diners & Living Beer Cafe,Gurgaon,"SCO 34, Main Market, Sector 29, Gurgaon",77.0631922,28.4683279,Very Good
Drifters Cafe,Gurgaon,"Location Varies, Sector 29, Gurgaon",77.0671046,28.471349,Very Good
Gung The Palace,Gurgaon,"SCO 28, Main Market, Sector 29, Gurgaon",77.0625436,28.4685726,Very Good
Magadh and Awadh,Gurgaon,"SCO 396, Near IFFCO Chowk Metro Station, Sector 29, Gurgaon",77.0716014,28.4723195,Very Good
Mamagoto,Gurgaon,"SCO 56, City Centre, Sector 29, Gurgaon",77.0641366,28.4676568,Very Good
Molecule Air Bar,Gurgaon,"4th Floor, SCO 53, Main Market, Sector 29, Gurgaon",77.0642265,28.4679344,Very Good
Nagai,Gurgaon,"SCO 305, Ground Floor, Huda Gymkhana Road, Behind The Pllazio Hotel, Sector 29, Gurgaon",77.064243,28.4640533,Very Good
PitStop BrewPub,Gurgaon,"Oysters Beach, Sector 29, Gurgaon",77.0715571,28.4621449,Very Good
The Classroom,Gurgaon,"Main Market, Sector 29, Gurgaon",77.0627425,28.4681949,Very Good
buÌ©no,Gurgaon,"108, Vijay Vihar, Silokhera Road, Near BPTP Park Centra Building, Sector 30, Gurgaon",77.0553395,28.4598737,Good
Bottles and Barrels,Gurgaon,"2nd Floor, Star Tower, Exit 8, NH-8, Sector 30, Gurgaon",77.0521813,28.4606832,Very Good
A One Rasoi,Gurgaon,"Shop 53, HUDA Market, Sector 40, Near, Sector 31, Gurgaon",77.0568391,28.4489745,Average
Angeethi,Gurgaon,"200, Main Market, Sector 31, Gurgaon",77.0510698,28.4534927,Average
Burger Point,Gurgaon,"Shop 163, HUDA Market, Sector 31, Gurgaon",77.0509079,28.4529876,Average
Cafe Coffee Day,Gurgaon,"SCO-24, Main Market, Sector 31, Gurgaon",77.0504568,28.4532365,Average
Cake Castle,Gurgaon,"117/184, Main Market, Sector 31, Gurgaon",77.0511154,28.453487,Average
CHA,Gurgaon,"Shop 99, HUDA Market, Sector 32, Near Sector 31, Gurgaon",77.0446703,28.4457809,Average
Chai Point,Gurgaon,"3rd Floor, Tower A3, DLF Silokhera, Sector 30, Gurgaon",77.0549336,28.4645465,Average
Fees - The Cloud Kitchen,Gurgaon,"1010, Sector 31, Gurgaon",77.0514542,28.4515538,Average
Food Ka Mood,Gurgaon,"Shop 94-95, HUDA Market, Sector 40, Near, Sector 31, Gurgaon",77.057398,28.4491214,Average
Frozen Factory,Gurgaon,"Near Cut and Style, Sector 31, Gurgaon",77.0505547,28.4529016,Average
Goli Vada Pav No. 1,Gurgaon,"Shop 212, Sector 31-32 A HUDA Market, Sector 31, Gurgaon",77.0510504,28.4534826,Average
Green Chick Chop,Gurgaon,"108, Opposite Corporation Bank, HUDA Market, Sector 31, Gurgaon",77.0512923,28.4538134,Average
Harichatni.com,Gurgaon,"Shop 15, Huda Market, Sector 31, Gurgaon",77.0558828,28.4549152,Average
Kk Chaap Express,Gurgaon,"HUDA Market, Sector 31, Gurgaon",77.0506317,28.4527412,Average
Latenight.in,Gurgaon,"147, Sector 31, Gurgaon",77.04479218,28.45232201,Average
Mitran Da Junction,Gurgaon,"Shop 57, Near Subway Market, Sector 31, Gurgaon",77.051332,28.4540489,Average
Mogambo Kitchen,Gurgaon,"961, Sector 40, Near Sector 31, Gurgaon",0,0,Average
Mother Ringlet,Gurgaon,"Shop 211, Huda Market, Sector 31, Gurgaon",77.0509743,28.4535417,Average
Sna-X Point,Gurgaon,"Shop 109, HUDA Market, Sector 40, Near, Sector 31, Gurgaon",77.0569404,28.4490081,Average
Wow! Momo,Gurgaon,"Shop 214, Huda Market, Sector 31, Gurgaon",77.050958,28.4534895,Average
Yashna,Gurgaon,"Shop 199, Main Market, Sector 31, Gurgaon",77.0510225,28.4530419,Average
Twigly,Gurgaon,"Huda Market, Sector 46, Near Sector 31, Gurgaon",77.0587634,28.4344744,Excellent
Bakers Oven,Gurgaon,"141, Sector 31-32 A, Sector 31, Gurgaon",77.0509348,28.4529609,Good
Dilli 6 On Wheels,Gurgaon,"Shop 84, 85, 86 & 87, HUDA Shopping Complex, Near Medanta Hospital, Sector 32, Near, Sector 31, Gurgaon",77.0448616,28.4457489,Good
La Pino'z Pizza,Gurgaon,"Shop 19, 1st floor, Sector 31, Gurgaon",77.0502902,28.4530361,Good
LeanBodyMeals,Gurgaon,"Sector 31, Gurgaon",77.055519,28.455681,Good
Om Sweets & Snacks,Gurgaon,"SCO 17, Main Market, Sector 31, Gurgaon",77.050482,28.4528201,Good
Tasty Tweets,Gurgaon,"118, HUDA Market, Sector 31, Gurgaon",77.0511135,28.453446,Good
The Kathi Rolls,Gurgaon,"Shop 150, HUDA Market, Sector 31, Gurgaon",77.0507229,28.4530322,Good
Bite N Sip,Gurgaon,"Shop 124, Huda Market, Sector 40, Near, Sector 31, Gurgaon",77.0572815,28.4492369,Not rated
Burger Joint,Gurgaon,"Shop 46, Huda Market Sector 40, Near Sector 31, Gurgaon",77.0566033,28.4493778,Not rated
Dilli Light,Gurgaon,"40, 1st Floor, Sector 31, Gurgaon",77.051106,28.4537774,Not rated
Love Desserts,Gurgaon,"Sector 40, Near Sector 45, Gurgaon",77.059453,28.444784,Not rated
Flying Cakes,Gurgaon,"Main Huda Market, Sector 40, Near, Sector 31, Gurgaon",77.0571362,28.4497559,Poor
Bikkgane Biryani,Gurgaon,"SCO 6, HUDA Market, Sector 31, Gurgaon",77.0505305,28.4528047,Very Good
Cafeast,Gurgaon,"Next to ITC Green Centre, Institutional Area, Sector 32, Near, Sector 39, Gurgaon",77.03975882,28.4444788,Average
Yomo-Your Only Momo Outlet,Gurgaon,"Unitech Cyber Park, Sector 39, Gurgaon",77.04963807,28.45321428,Average
Afghan Indian,Gurgaon,"1, V&D Tower Jharsa, Opposite Medicity Hospital, Sector 39, Gurgaon",77.0463325,28.4393846,Not rated
Al Fanoos,Gurgaon,"VPO Jharsa, Sector 39, Gurgaon",77.0452895,28.4392847,Not rated
Alwar Sweets & Namkeen,Gurgaon,"Shop 45-46, HUDA Market, Sector 39, Gurgaon",77.0573908,28.4495255,Not rated
Baskin Robbins,Gurgaon,"Shop 1, Plot 1-A, Circular Road, New Colony, Sector 39, Gurgaon",77.01766379,28.46721998,Not rated
Bisht Food Court,Gurgaon,"Huda Market, Sector 32, Near Sector 39, Gurgaon",77.044871,28.4457028,Not rated
Burj Al Arab,Gurgaon,"Shop 1&2, Dharam Tower, Opposite Medanta Hospital, Jharsa Village, Sector 39, Gurgaon",77.0450676,28.4394628,Not rated
Chinese Chilli Sizllers,Gurgaon,"Near City Centre Mall, Sector 39, Gurgaon",0,0,Not rated
Costa Coffee,Gurgaon,"Upper Ground Floor, Medanta - The Medicity Hospital, Sector 38, Near Sector 39, Gurgaon",77.04079684,28.43954754,Not rated
Costa Coffee,Gurgaon,"Medanta - The Medicity Hospital, Sector 38, Near Sector 39, Gurgaon",0,0,Not rated
Desi Bites,Gurgaon,"Plot 410, Near Medanta, Sector 39, Gurgaon",77.046147,28.4395668,Not rated
Fresh Food,Gurgaon,"Q 292, Sector 40, Near Sector 39, Gurgaon",0,0,Not rated
Kwality Restaurant,Gurgaon,"Shop 91,92, Huda Market Sector 32, Near Sector 39, Gurgaon",77.0448877,28.4455421,Not rated
Kwality Wall's Swirl's,Gurgaon,"Ground Floor, Tower B, Cyber Park, Sector 39, Gurgaon",77.0555919,28.4433453,Not rated
Nehra's Food Point,Gurgaon,"Opposite Unitech Cyber Park, Sector 39, Gurgaon",77.0557718,28.4415695,Not rated
Orange Food Cart,Gurgaon,"Opposite Medicity Hospital, Sector 39, Gurgaon",77.04298183,28.43958321,Not rated
Royal Sweets,Gurgaon,"Near Gurudwara, Opposite Medanta Hospital, Sector 39, Gurgaon",77.0449407,28.4394492,Not rated
Shree Annapurna,Gurgaon,"Opposite Medicity Hospital, Sector 39, Gurgaon",77.04290237,28.43970173,Not rated
Underground Restaurant,Gurgaon,"Adjacent Unitech Cyber Park, Opposite HSBC Building, Sector 39, Gurgaon",77.0575645,28.4440456,Not rated
Midnight Sutra,Gurgaon,"Near Paras Hospital, Sector 43, Gurgaon",77.0906106,28.4507062,Average
Paddy's - The Grub Grill,Gurgaon,"Fuel Nation Petrol Pump, Opposite Ardee City Gate 2, Sector 52A, Near, Sector 43, Gurgaon",77.0859299,28.4419061,Average
Sugar Rush By Saiba,Gurgaon,"The Icon, Sector 43, Gurgaon",77.0959808,28.4514497,Very Good
Bamboo House,Gurgaon,"Shop 97, HUDA Market, Sector 46, Near Sector 45, Gurgaon",77.0593066,28.4351572,Average
Burger Unlimited Kitchen,Gurgaon,"Shop 78, HUDA Market, Sector 46, Near Sector 45, Gurgaon",77.0595047,28.4350181,Average
Cafeteria Point,Gurgaon,"SCO 4, HUDA Market, Sector 46, Near Sector 45, Gurgaon",77.0598728,28.4340212,Average
Choudhary Gohana Famous Jalebi,Gurgaon,"Shop 3, Near Vita Booth, Huda Market, Sector 45, Gurgaon",77.0599779,28.4341404,Average
Curry N' Tandoor,Gurgaon,"Shop 41, Huda Market, Sector 46, Near Sector 45, Gurgaon",77.0598166,28.4345074,Average
Dawat-e-Ishq,Gurgaon,"Shop 96, HUDA Market, Sector 45, Gurgaon",77.0592634,28.4351263,Average
Delish Bake N Choc,Gurgaon,"Shop 108 & 109, HUDA Market, Sector 46, Near Sector 45, Gurgaon",77.0589267,28.4349266,Average
Flavours,Gurgaon,"Shop number 59, HUDA Market, Sector 46, Gurgaon, Sector 45, Gurgaon",77.0587691,28.4345889,Average
Om Sweets & Snacks,Gurgaon,"Shop 135, Huda Market Sector 46, Near, Sector 45, Gurgaon",77.0586849,28.4347324,Average
Om Sweets,Gurgaon,"SCO 141 & 142, Huda Market, Sector 46, Near, Sector 45, Gurgaon",77.0591044,28.4349952,Average
Raj Restaurant,Gurgaon,"Next to Discovery Wines, Village Kanhai, Sector 45, Gurgaon",77.0593696,28.4342048,Average
Tasha's Artisan Foods,Gurgaon,"E-15, Greenwoods City, Sector 45, Gurgaon Near Sector 45",77.0593546,28.4447042,Average
Urban Kitchen,Gurgaon,"Shop 93, HUDA Market, Sector 46,Near Sector 45, Gurgaon",77.0593757,28.4352128,Average
Nite Bites,Gurgaon,"Sector 45, Gurgaon",77.0724033,28.4471752,Good
Apna Dabba,Gurgaon,"Basement, 1346, Opposite Delhi Public School, Sector 45, Gurgaon",0,0,Not rated
BiBo's Kitchen,Gurgaon,"Sector 45, Gurgaon",77.0717172,28.4418059,Not rated
Burger Point,Gurgaon,"Shop 37, Huda Market Sector 46, Near Sector 45, Gurgaon",77.0597723,28.4344647,Not rated
Cherry Crossing Foods,Gurgaon,"Sector 45, Gurgaon",0,0,Not rated
Chinese Fast Food,Gurgaon,"Village Kanhai Ramlila Ground, Opposite Shiv Mandir, Sector 45, Gurgaon",77.0732567,28.4472195,Not rated
Chinese Food,Gurgaon,"Sector 45, Gurgaon",77.0594005,28.4446522,Not rated
Chop Shop,Gurgaon,"Shop 65, HUDA Market, Sector 45, Gurgaon",77.0591711,28.4346562,Not rated
Dhara,Gurgaon,"Sector 45, Gurgaon",77.059536,28.4446824,Not rated
Foody Goody,Gurgaon,"Plot 1991, Sector 45, Gurgaon",77.0679502,28.4513687,Not rated
Kehar Sweets And Snacks,Gurgaon,"Shop 43, HUDA Market, Sector 45, Gurgaon",77.0595633,28.4346657,Not rated
Muskan Chicken Biryani,Gurgaon,"Green Wood Plaza, Sector 45, Gurgaon",77.059245,28.4444633,Not rated
Shakes Cakes 'n' More,Gurgaon,"24, Ground Floor, Greenwood Plaza, Sector 45, Gurgaon",77.0598983,28.4439045,Not rated
Shri Sai Kirpa Food,Gurgaon,"Opposite Shiv Mandir, Sector 45, Gurgaon",77.0740245,28.4471412,Not rated
Sufiya Hotel,Gurgaon,"Near Ramada Hotel, Sector 45, Gurgaon",77.0735754,28.4479605,Not rated
The Breakfast Bite,Gurgaon,"Near Delhi Public School, Sector 45, Gurgaon",0,0,Not rated
Veg Hut,Gurgaon,"Near Ramada Hotel, Sector 45, Gurgaon",77.0735393,28.447879,Not rated
Raj Restaurant,Gurgaon,"10, Green Woods Plaza, Green Wood City, Sector 45, Gurgaon",77.0596229,28.4448577,Poor
Burger Hut,Gurgaon,"Shop 4, HUDA Market, Sector 5, Gurgaon",77.0205232,28.4802841,Average
Dancing Turkeys,Gurgaon,"Shop 8-10, Samaspur Market, Sector 51, Tigra Road, Near Sector 50, Gurgaon",77.0710139,28.4477683,Average
The Pack King,Gurgaon,"Plot 46, Sector 51, Near Sector 50, Gurgaon",77.0689933,28.434682,Not rated
Bikaner Misthan Bhandar,Gurgaon,"Main Market, Wazirabad, Sector 52, Near, Sector 53, Gurgaon",77.0887235,28.4317225,Not rated
Zizo,Gurgaon,"Palm Spring Plaza, Sector 54, Gurgaon",77.1011865,28.4454847,Good
Grill King Kabab & Curries,Gurgaon,"Shop 1, La Mart, La Laguna Society, Golf Course Road, Sector 54, Gurgaon",77.1042435,28.4372591,Poor
Aarush - A Mediterranean Kitchen,Gurgaon,"Sector 56, Gurgaon",0,0,Average
Blossoms 4 U,Gurgaon,"A 269, Ground Floor, Sushant Lok 2 , Sector 55, Near Sector 56, Gurgaon",77.110596,28.424109,Average
Breakfast@60,Gurgaon,"801, Arihant CGHS, Sector 56, Gurgaon",0,0,Average
Bunny Burgers,Gurgaon,"Shop 114-E, HUDA Market, Sector 56, Gurgaon",77.0991634,28.4251591,Average
Curry Haus,Gurgaon,"DSS 59, Sector 55, Near Sector 56, Gurgaon",77.093894,28.420766,Average
Droolfi,Gurgaon,"HUDA Market, Sector 56, Gurgaon",77.09959824,28.42517935,Average
Earthen Spices,Gurgaon,"7, Sushant Tower, Sushant Lok 2, Sector 56, Gurgaon",77.1019507,28.4213907,Average
FatPlates,Gurgaon,"3, Ground Floor, Sushant Tower, Sector 56, Gurgaon",77.1018657,28.4211708,Average
Food4U!,Gurgaon,"198-199, Paras Trade Centre, Gwal Pahari, Sector 56, Gurgaon",77.1362757,28.4362232,Average
Ghar Ki Handi,Gurgaon,"Sector 56, Gurgaon",0,0,Average
Giani,Gurgaon,"HUDA Market, Sector 56, Gurgaon",77.1000368,28.4255681,Average
Great Desserts Company,Gurgaon,"SCO 86, 2nd Floor, District Shopping Centre, Sector 56, Gurgaon",77.0982526,28.4273124,Average
Green Chick Chop,Gurgaon,"Shop 114-E, HUDA Market, Sector 56, Gurgaon",77.0992983,28.4250375,Average
Mughlai Treat,Gurgaon,"26, Ground Floor, Sushant Tower, Sector 56, Gurgaon",77.1017259,28.421414,Average
Munch,Gurgaon,"Sector 56, Gurgaon",77.1349572,28.434589,Average
New Spice World,Gurgaon,"Opposite SBI ATM, Main Huda Market, Sector 56, Gurgaon",77.09929749,28.42516814,Average
Pure Bliss,Gurgaon,"SCO 81, HUDA Market, Sector 55, Near Sector 56, Gurgaon",77.09992748,28.42894133,Average
Puskar Raj Momos & Chinese Corner,Gurgaon,"HUDA Market, Near SBI ATM, Sector 56, Gurgaon",77.0992973,28.4252326,Average
Sai-Yo!,Gurgaon,"Kiosk 11, District Commercial Center, Sector 56, Gurgaon",77.1001525,28.4283926,Average
Shanghai Cafe,Gurgaon,"SCO 13, District Commercial Sector, Near Metro Mall, Sector 56, Gurgaon",77.1000683,28.4285248,Average
The Blaze,Gurgaon,"Club Florence, Block E, Sushant Lok 2, Sector 56, Gurgaon",77.0961512,28.4180994,Average
Ullu Delivers,Gurgaon,"C Block, Near HUDA Market, Sector 56, Gurgaon",77.0993188,28.4250399,Average
Yomo-Your Only Momo Outlet,Gurgaon,"HUDA Market, Sector 56, Gurgaon",77.0994718,28.4253531,Average
Dimsum Democracy,Gurgaon,"Market Parking, Sector 56, Gurgaon",77.10009377,28.42846486,Good
Midnight Hunger,Gurgaon,"Sector 56, Gurgaon",0,0,Good
The Punjab Kitchen,Gurgaon,"A-704, Grand Arc, Golf Course Extension Road, Sector 56, Gurgaon",77.112886,28.413665,Good
Too Maach,Gurgaon,"Shop 8, District Shopping Centre, Sector 56, Gurgaon",77.1000307,28.4286826,Good
Apni Rasoi,Gurgaon,"HUDA Market Parking, Sector 56, Gurgaon",77.099865,28.4252571,Not rated
Bala Ji Sweets Corner,Gurgaon,"HUDA Market, Sector 56, Gurgaon",77.0992983,28.4250375,Not rated
Barista,Gurgaon,"52, Paras Trade Center, Sector 56, Gurgaon",77.1340452,28.43675,Not rated
Biryani Express,Gurgaon,"Shop 3, Mehar Chand Complex, Wazirabad Market, Sector 56, Gurgaon",77.0893173,28.4316128,Not rated
Cafe #22hours,Gurgaon,"W Pratiksha hospital, Golf Course Extension Road, Sector 56, Gurgaon",0,0,Not rated
Cake Innovation,Gurgaon,"ASF Insignia, Food Court, Gawal Pahari, Sector 56, Gurgaon",77.134902,28.4345776,Not rated
Chawla'så_,Gurgaon,"10, District Commercial Center, Sector 56, Gurgaon",77.100181,28.4287959,Not rated
China Gathering,Gurgaon,"Shop 88, HUDA Market, Sector 55, Near Sector 56, Gurgaon",77.1096659,28.4271903,Not rated
Chinese Hot Express,Gurgaon,"Car Parking, Sector 56, Gurgaon",77.099568,28.4254221,Not rated
Cookingo,Gurgaon,"Behind Legend Society, Sector 56, Gurgaon",0,0,Not rated
Firefly,Gurgaon,"HUDA Market, Sector 56, Gurgaon",0,0,Not rated
Foodie Xpress,Gurgaon,"Plot 52, Sector 56, Gurgaon",0,0,Not rated
Go! Dimsum,Gurgaon,"HUDA Market, Sector 56, Gurgaon",77.09921435,28.42471111,Not rated
Kanha North & South Indian Veg.,Gurgaon,"Shop 2, District Shopping Complex, Sector 56, Gurgaon",77.10003416,28.42890893,Not rated
Kings Kulfi,Gurgaon,"Shop No 18, Huda Market, Sector 56, Gurgaon",77.0999277,28.4256359,Not rated
Lassi Cafe,Gurgaon,"Main Baliawas, Sector 56, Gurgaon",77.1420001,28.429125,Not rated
Marwadi Khana,Gurgaon,"Sector 56, Gurgaon",77.104693,28.4221468,Not rated
Nukkadwala,Gurgaon,"Asf, Insignia, Gwal Pahari, Gurgaon-Faridabad Road, Sector 56, Gurgaon",77.1529576,28.4319337,Not rated
Ravi Fast Food,Gurgaon,"Huda Market, Sector 56, Gurgaon",77.0990285,28.425191,Not rated
Shivalik Tiffin Corner,Gurgaon,"A1-148, Near Pawan Estate, Sector 56, Gurgaon",77.1072554,28.4298806,Not rated
Street Food By Punjab Grills,Gurgaon,"HUDA Market, Sector 56, Gurgaon",77.0997478,28.4253496,Not rated
Sweet Ginger Bakery,Gurgaon,"Shop 38, Paras Trade Centre, Sector 56, Gurgaon",77.1345396,28.436573,Not rated
The Rolling Stove,Gurgaon,"HUDA Market, Sector 56, Gurgaon",77.0998491,28.425268,Not rated
Vijeta's Happy Kitchen,Gurgaon,"Sector 56, Gurgaon",0,0,Not rated
Chawla'så_,Gurgaon,"2nd Floor, Community Centre, Devinder Vihar, Sector 56, Gurgaon",77.0921967,28.430031,Poor
Chy - Na Express,Gurgaon,"Shop 104, HUDA Market, Sector 56, Gurgaon",77.0990285,28.4249219,Poor
Kwality,Gurgaon,"85, HUDA Market, Sector 56, Gurgaon",77.0992084,28.4251185,Poor
Brother's Snacks and Shakes,Gurgaon,"Shop 3, Near Artemis Hospital, Sector 57, Gurgaon",77.080462,28.4297813,Average
Ginger Garlic,Gurgaon,"G-7, Bestech Mall, Sector 57, Gurgaon",77.0904414,28.4217218,Average
Arabicaa 9,Gurgaon,"Shop 1, Plot 1-A, Circular Road, New Colony, Sector 7, Gurgaon",77.0176107,28.467311,Average
Burger Xpress,Gurgaon,"1A/1, Circular Road, New Colony, Sector 7, Gurgaon",77.017531,28.4672588,Average
Dilli Light,Gurgaon,"170/11, Shiv Puri, Sector 7, Gurgaon",77.0190993,28.4707962,Average
KB's Kulfi & Icecream,Gurgaon,"1, Opposite Allahabad Bank, Sector 7 Chowk, Sector 7, Gurgaon",77.0184147,28.4726717,Average
MyLoveBiryani.Com,Gurgaon,"Near Sector 7, Gurgaon",77.0155627,28.4651285,Average
Tandoori Adda,Gurgaon,"SCO 2, Dyal Market, Shivpuri, Near Sector 7, Gurgaon",77.0143446,28.4700416,Average
Tiffins 4 U,Gurgaon,"Sector 7, Gurgaon",77.0148921,28.4648232,Average
Cafe Cup of Life,Gurgaon,"6B, New Colony, Circular Road, Sector 7, Gurgaon",77.0162592,28.4681375,Good
DCK- Dana Choga's Kitchen,Gurgaon,"83-R, New Colony, Sector 7, Gurgaon",77.0170336,28.4677392,Good
Kishu Di Hatti Sweets,Gurgaon,"53 L, New Colony Market, Sector 7, Gurgaon",77.0175244,28.4663672,Good
KC Bakers,Gurgaon,"3/5, Khandsa Road, Sector 8, Gurgaon",77.022728,28.455974,Average
Sham Sweets,Gurgaon,"Shivaji Nagar, Near Balaji Mandir, Sector 8, Gurgaon",77.0236993,28.4525161,Average
Bake Cuddle,Gurgaon,"1090/11, Street 5, Near Arya Samaj Mandir, Arjun Nagar, Sector 8, Gurgaon",77.0213621,28.4591855,Not rated
Gopala,Gurgaon,"D-85, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon",77.0998689,28.4658365,Average
